Loan,Alpha_CH,Alpha_EU,Alpha_US
ABC22507,0,0.27,0
ABC22508,0,0,0.32
ABC22509,0,0,0.6
ABC22510,0,0,0.35
ABC22511,0,0.53,0
ABC22512,0,0,0.6
ABC22513,0,0,0.65
ABC22514,0,0,0.29
ABC22515,0,0.68,0
ABC22516,0,0,0.64
ABC22517,0,0.55,0
ABC22518,0,0.57,0
ABC22519,0,0,0.29
ABC22520,0,0,0.55
ABC22521,0,0.57,0
ABC22522,0,0,0.4
ABC22523,0,0.21,0
ABC22524,0,0,0.38
ABC22525,0,0,0.25
ABC22526,0,0.54,0
ABC22527,0,0.72,0
ABC22528,0,0.74,0
ABC22529,0,0,0.42
ABC22530,0,0.71,0
ABC22531,0,0,0.53
ABC22532,0,0.37,0
ABC22533,0,0.77,0
ABC22534,0,0,0.33
ABC22535,0,0,0.43
ABC22536,0,0,0.77
ABC22537,0,0,0.49
ABC22538,0,0,0.48
ABC22539,0,0.69,0
ABC22540,0,0.73,0
ABC22541,0,0,0.61
ABC22542,0,0,0.45
ABC22543,0,0,0.65
ABC22544,0,0,0.25
ABC22545,0,0,0.71
ABC22546,0,0.63,0
ABC22547,0,0,0.61
ABC22548,0,0.57,0
ABC22549,0,0,0.3
ABC22550,0,0.52,0
ABC22551,0,0.79,0
ABC22552,0,0,0.29
ABC22553,0,0,0.49
ABC22554,0,0.38,0
ABC22555,0,0.3,0
ABC22556,0,0.62,0
ABC22557,0,0,0.48
ABC22558,0,0.49,0
ABC22559,0,0,0.39
ABC22560,0,0,0.41
ABC22561,0,0,0.36
ABC22562,0,0.78,0
ABC22563,0,0,0.73
ABC22564,0,0.56,0
ABC22565,0,0.25,0
ABC22566,0,0,0.36
ABC22567,0,0.77,0
ABC22568,0,0.25,0
ABC22569,0,0,0.68
ABC22570,0,0.3,0
ABC22571,0,0.35,0
ABC22572,0,0,0.28
ABC22573,0,0,0.27
ABC22574,0,0.75,0
ABC22575,0,0,0.22
ABC22576,0,0.74,0
ABC22577,0,0.23,0
ABC22578,0,0,0.59
ABC22579,0,0,0.74
ABC22580,0,0.59,0
ABC22581,0,0.68,0
ABC22582,0,0.42,0
ABC22583,0,0.67,0
ABC22584,0,0,0.36
ABC22585,0,0,0.63
ABC22586,0,0,0.49
ABC22587,0,0.61,0
ABC22588,0,0,0.41
ABC22589,0,0,0.56
ABC22590,0,0.74,0
ABC22591,0,0.44,0
ABC22592,0,0,0.46
ABC22593,0,0.49,0
ABC22594,0,0,0.41
ABC22595,0,0,0.49
ABC22596,0,0,0.35
ABC22597,0,0,0.44
ABC22598,0,0.68,0
ABC22599,0,0,0.55
ABC22600,0,0.38,0
ABC22601,0,0.5,0
ABC22602,0,0,0.23
ABC22603,0,0.48,0
ABC22604,0,0.77,0
ABC22605,0,0,0.67
ABC22606,0,0.72,0
ABC22607,0,0,0.42
ABC22608,0,0.6,0
ABC22609,0,0.44,0
ABC22610,0,0.71,0
ABC22611,0,0.65,0
ABC22612,0,0.75,0
ABC22613,0,0.6,0
ABC22614,0,0.29,0
ABC22615,0,0.5,0
ABC22616,0,0,0.26
ABC22617,0,0,0.8
ABC22618,0,0,0.72
ABC22619,0,0.62,0
ABC22620,0,0,0.32
ABC22621,0,0,0.25
ABC22622,0,0.8,0
ABC22623,0,0.22,0
ABC22624,0,0,0.21
ABC22625,0,0,0.21
ABC22626,0,0.49,0
ABC22627,0,0,0.66
ABC22628,0,0.32,0
ABC22629,0,0.53,0
ABC22630,0,0.54,0
ABC22631,0,0.72,0
ABC22632,0,0,0.47
ABC22633,0,0.65,0
ABC22634,0,0,0.8
ABC22635,0,0.25,0
ABC22636,0,0,0.38
ABC22637,0,0,0.32
ABC22638,0,0,0.21
ABC22639,0,0.37,0
ABC22640,0,0,0.24
ABC22641,0,0,0.21
ABC22642,0,0,0.22
ABC22643,0,0.58,0
ABC22644,0,0,0.63
ABC22645,0,0,0.32
ABC22646,0,0,0.39
ABC22647,0,0,0.73
ABC22648,0,0,0.63
ABC22649,0,0,0.31
ABC22650,0,0.79,0
ABC22651,0,0.66,0
ABC22652,0,0.42,0
ABC22653,0,0.21,0
ABC22654,0,0,0.74
ABC22655,0,0.23,0
ABC22656,0,0,0.5
ABC22657,0,0.62,0
ABC22658,0,0.52,0
ABC22659,0,0.75,0
ABC22660,0,0.33,0
ABC22661,0,0.61,0
ABC22662,0,0.68,0
ABC22663,0,0,0.64
ABC22664,0,0,0.27
ABC22665,0,0,0.43
ABC22666,0,0,0.64
ABC22667,0,0,0.6
ABC22668,0,0.26,0
ABC22669,0,0.33,0
ABC22670,0,0.4,0
ABC22671,0,0.54,0
ABC22672,0,0.69,0
ABC22673,0,0,0.72
ABC22674,0,0,0.28
ABC22675,0,0.61,0
ABC22676,0,0,0.36
ABC22677,0,0,0.65
ABC22678,0,0.51,0
ABC22679,0,0,0.47
ABC22680,0,0.43,0
ABC22681,0,0.21,0
ABC22682,0,0,0.4
ABC22683,0,0.54,0
ABC22684,0,0,0.57
ABC22685,0,0,0.44
ABC22686,0,0.31,0
ABC22687,0,0,0.73
ABC22688,0,0.21,0
ABC22689,0,0.66,0
ABC22690,0,0.42,0
ABC22691,0,0.53,0
ABC22692,0,0.44,0
ABC22693,0,0,0.66
ABC22694,0,0,0.67
ABC22695,0,0,0.62
ABC22696,0,0,0.5
ABC22697,0,0,0.34
ABC22698,0,0,0.44
ABC22699,0,0,0.59
ABC22700,0,0.59,0
ABC22701,0,0.78,0
ABC22702,0,0,0.64
ABC22703,0,0,0.63
ABC22704,0,0.35,0
ABC22705,0,0,0.25
ABC22706,0,0,0.21
ABC22707,0,0,0.5
ABC22708,0,0,0.62
ABC22709,0,0.8,0
ABC22710,0,0,0.36
ABC22711,0,0.49,0
ABC22712,0,0.45,0
ABC22713,0,0,0.29
ABC22714,0,0.76,0
ABC22715,0,0.43,0
ABC22716,0,0.55,0
ABC22717,0,0.34,0
ABC22718,0,0,0.35
ABC22719,0,0,0.21
ABC22720,0,0.76,0
ABC22721,0,0,0.65
ABC22722,0,0,0.42
ABC22723,0,0.32,0
ABC22724,0,0.34,0
ABC22725,0,0,0.3
ABC22726,0,0.64,0
ABC22727,0,0,0.47
ABC22728,0,0,0.79
ABC22729,0,0,0.74
ABC22730,0,0.55,0
ABC22731,0,0.33,0
ABC22732,0,0,0.54
ABC22733,0,0.6,0
ABC22734,0,0.62,0
ABC22735,0,0,0.69
ABC22736,0,0.41,0
ABC22737,0,0,0.7
ABC22738,0,0,0.33
ABC22739,0,0.5,0
ABC22740,0,0.28,0
ABC22741,0,0.53,0
ABC22742,0,0.36,0
ABC22743,0,0,0.51
ABC22744,0,0,0.74
ABC22745,0,0,0.75
ABC22746,0,0.5,0
ABC22747,0,0,0.33
ABC22748,0,0.52,0
ABC22749,0,0.41,0
ABC22750,0,0.27,0
ABC22751,0,0,0.26
ABC22752,0,0,0.27
ABC22753,0,0,0.36
ABC22754,0,0.62,0
ABC22755,0,0.45,0
ABC22756,0,0,0.58
ABC22757,0,0,0.33
ABC22758,0,0,0.34
ABC22759,0,0,0.55
ABC22760,0,0,0.36
ABC22761,0,0.2,0
ABC22762,0,0.23,0
ABC22763,0,0,0.7
ABC22764,0,0,0.32
ABC22765,0,0.64,0
ABC22766,0,0,0.48
ABC22767,0,0,0.64
ABC22768,0,0,0.59
ABC22769,0,0.28,0
ABC22770,0,0.54,0
ABC22771,0,0,0.25
ABC22772,0,0,0.78
ABC22773,0,0.76,0
ABC22774,0,0,0.43
ABC22775,0,0,0.61
ABC22776,0,0,0.56
ABC22777,0,0.31,0
ABC22778,0,0,0.79
ABC22779,0,0,0.4
ABC22780,0,0,0.44
ABC22781,0,0.42,0
ABC22782,0,0.35,0
ABC22783,0,0,0.28
ABC22784,0,0.4,0
ABC22785,0,0.77,0
ABC22786,0,0.56,0
ABC22787,0,0.32,0
ABC22788,0,0.72,0
ABC22789,0,0.21,0
ABC22790,0,0,0.79
ABC22791,0,0,0.61
ABC22792,0,0,0.43
ABC22793,0,0,0.72
ABC22794,0,0,0.61
ABC22795,0,0,0.43
ABC22796,0,0,0.59
ABC22797,0,0.53,0
ABC22798,0,0,0.39
ABC22799,0,0.57,0
ABC22800,0,0.79,0
ABC22801,0,0,0.77
ABC22802,0,0,0.34
ABC22803,0,0.55,0
ABC22804,0,0.55,0
ABC22805,0,0,0.74
ABC22806,0,0.79,0
ABC22807,0,0,0.25
ABC22808,0,0.28,0
ABC22809,0,0.23,0
ABC22810,0,0.39,0
ABC22811,0,0.71,0
ABC22812,0,0,0.54
ABC22813,0,0,0.5
ABC22814,0,0,0.2
ABC22815,0,0.71,0
ABC22816,0,0.23,0
ABC22817,0,0.76,0
ABC22818,0,0,0.56
ABC22819,0,0.34,0
ABC22820,0,0.62,0
ABC22821,0,0.35,0
ABC22822,0,0.26,0
ABC22823,0,0,0.63
ABC22824,0,0,0.24
ABC22825,0,0.68,0
ABC22826,0,0.59,0
ABC22827,0,0.58,0
ABC22828,0,0,0.33
ABC22829,0,0,0.3
ABC22830,0,0.52,0
ABC22831,0,0.56,0
ABC22832,0,0,0.69
ABC22833,0,0.34,0
ABC22834,0,0.43,0
ABC22835,0,0.75,0
ABC22836,0,0.67,0
ABC22837,0,0.76,0
ABC22838,0,0.22,0
ABC22839,0,0,0.29
ABC22840,0,0.57,0
ABC22841,0,0.38,0
ABC22842,0,0,0.72
ABC22843,0,0.8,0
ABC22844,0,0,0.67
ABC22845,0,0,0.58
ABC22846,0,0,0.42
ABC22847,0,0,0.62
ABC22848,0,0,0.57
ABC22849,0,0.65,0
ABC22850,0,0,0.55
ABC22851,0,0,0.58
ABC22852,0,0.69,0
ABC22853,0,0.69,0
ABC22854,0,0.28,0
ABC22855,0,0.21,0
ABC22856,0,0,0.26
ABC22857,0,0.43,0
ABC22858,0,0,0.78
ABC22859,0,0.35,0
ABC22860,0,0.66,0
ABC22861,0,0.43,0
ABC22862,0,0,0.74
ABC22863,0,0.26,0
ABC22864,0,0,0.75
ABC22865,0,0,0.23
ABC22866,0,0.49,0
ABC22867,0,0.33,0
ABC22868,0,0.35,0
ABC22869,0,0.74,0
ABC22870,0,0.67,0
ABC22871,0,0,0.71
ABC22872,0,0.69,0
ABC22873,0,0.44,0
ABC22874,0,0,0.38
ABC22875,0,0.21,0
ABC22876,0,0,0.3
ABC22877,0,0,0.64
ABC22878,0,0.61,0
ABC22879,0,0,0.61
ABC22880,0,0,0.7
ABC22881,0,0,0.57
ABC22882,0,0,0.29
ABC22883,0,0.33,0
ABC22884,0,0,0.55
ABC22885,0,0.61,0
ABC22886,0,0.29,0
ABC22887,0,0.41,0
ABC22888,0,0,0.57
ABC22889,0,0.23,0
ABC22890,0,0,0.42
ABC22891,0,0,0.4
ABC22892,0,0,0.27
ABC22893,0,0,0.58
ABC22894,0,0.41,0
ABC22895,0,0,0.61
ABC22896,0,0,0.61
ABC22897,0,0,0.39
ABC22898,0,0,0.33
ABC22899,0,0.34,0
ABC22900,0,0,0.55
ABC22901,0,0.57,0
ABC22902,0,0.77,0
ABC22903,0,0.41,0
ABC22904,0,0.79,0
ABC22905,0,0,0.73
ABC22906,0,0.56,0
ABC22907,0,0,0.59
ABC22908,0,0,0.48
ABC22909,0,0.22,0
ABC22910,0,0.62,0
ABC22911,0,0,0.54
ABC22912,0,0,0.56
ABC22913,0,0.78,0
ABC22914,0,0.52,0
ABC22915,0,0,0.37
ABC22916,0,0,0.8
ABC22917,0,0.78,0
ABC22918,0,0.66,0
ABC22919,0,0.29,0
ABC22920,0,0,0.5
ABC22921,0,0,0.58
ABC22922,0,0.66,0
ABC22923,0,0,0.52
ABC22924,0,0.48,0
ABC22925,0,0.66,0
ABC22926,0,0.74,0
ABC22927,0,0,0.41
ABC22928,0,0.73,0
ABC22929,0,0.27,0
ABC22930,0,0.45,0
ABC22931,0,0,0.6
ABC22932,0,0,0.29
ABC22933,0,0,0.79
ABC22934,0,0,0.7
ABC22935,0,0.44,0
ABC22936,0,0.68,0
ABC22937,0,0,0.54
ABC22938,0,0.37,0
ABC22939,0,0,0.59
ABC22940,0,0,0.52
ABC22941,0,0,0.39
ABC22942,0,0,0.42
ABC22943,0,0,0.25
ABC22944,0,0.46,0
ABC22945,0,0.65,0
ABC22946,0,0.2,0
ABC22947,0,0.37,0
ABC22948,0,0,0.52
ABC22949,0,0,0.73
ABC22950,0,0,0.52
ABC22951,0,0,0.43
ABC22952,0,0.72,0
ABC22953,0,0.22,0
ABC22954,0,0,0.59
ABC22955,0,0.71,0
ABC22956,0,0.64,0
ABC22957,0,0,0.44
ABC22958,0,0,0.23
ABC22959,0,0,0.55
ABC22960,0,0,0.77
ABC22961,0,0.62,0
ABC22962,0,0,0.53
ABC22963,0,0.37,0
ABC22964,0,0,0.51
ABC22965,0,0.72,0
ABC22966,0,0,0.45
ABC22967,0,0.38,0
ABC22968,0,0.26,0
ABC22969,0,0.62,0
ABC22970,0,0,0.4
ABC22971,0,0.74,0
ABC22972,0,0,0.33
ABC22973,0,0,0.27
ABC22974,0,0,0.38
ABC22975,0,0,0.21
ABC22976,0,0.69,0
ABC22977,0,0,0.35
ABC22978,0,0,0.73
ABC22979,0,0,0.38
ABC22980,0,0,0.8
ABC22981,0,0,0.35
ABC22982,0,0,0.69
ABC22983,0,0,0.66
ABC22984,0,0,0.29
ABC22985,0,0,0.78
ABC22986,0,0.5,0
ABC22987,0,0,0.21
ABC22988,0,0,0.25
ABC22989,0,0,0.53
ABC22990,0,0.75,0
ABC22991,0,0.27,0
ABC22992,0,0.44,0
ABC22993,0,0.67,0
ABC22994,0,0,0.53
ABC22995,0,0.63,0
ABC22996,0,0,0.29
ABC22997,0,0.68,0
ABC22998,0,0,0.59
ABC22999,0,0,0.25
ABC23000,0,0.65,0
ABC23001,0,0.44,0
ABC23002,0,0.62,0
ABC23003,0,0.61,0
ABC23004,0,0,0.68
ABC23005,0,0,0.75
ABC23006,0,0.26,0
ABC23007,0,0,0.21
ABC23008,0,0.79,0
ABC23009,0,0.47,0
ABC23010,0,0,0.65
ABC23011,0,0,0.68
ABC23012,0,0.25,0
ABC23013,0,0.39,0
ABC23014,0,0.39,0
ABC23015,0,0,0.29
ABC23016,0,0.22,0
ABC23017,0,0,0.66
ABC23018,0,0,0.42
ABC23019,0,0.6,0
ABC23020,0,0.35,0
ABC23021,0,0.53,0
ABC23022,0,0.42,0
ABC23023,0,0.79,0
ABC23024,0,0.47,0
ABC23025,0,0,0.52
ABC23026,0,0.38,0
ABC23027,0,0.21,0
ABC23028,0,0,0.26
ABC23029,0,0,0.43
ABC23030,0,0.25,0
ABC23031,0,0.59,0
ABC23032,0,0,0.29
ABC23033,0,0.69,0
ABC23034,0,0.32,0
ABC23035,0,0.65,0
ABC23036,0,0,0.75
ABC23037,0,0.74,0
ABC23038,0,0.5,0
ABC23039,0,0,0.57
ABC23040,0,0,0.23
ABC23041,0,0.63,0
ABC23042,0,0,0.36
ABC23043,0,0,0.56
ABC23044,0,0,0.25
ABC23045,0,0.78,0
ABC23046,0,0.54,0
ABC23047,0,0,0.63
ABC23048,0,0.37,0
ABC23049,0,0.52,0
ABC23050,0,0.47,0
ABC23051,0,0.46,0
ABC23052,0,0,0.79
ABC23053,0,0,0.59
ABC23054,0,0.46,0
ABC23055,0,0,0.54
ABC23056,0,0,0.33
ABC23057,0,0,0.48
ABC23058,0,0,0.53
ABC23059,0,0.63,0
ABC23060,0,0.73,0
ABC23061,0,0,0.56
ABC23062,0,0.52,0
ABC23063,0,0,0.28
ABC23064,0,0.67,0
ABC23065,0,0.38,0
ABC23066,0,0.35,0
ABC23067,0,0.22,0
ABC23068,0,0,0.2
ABC23069,0,0.28,0
ABC23070,0,0.6,0
ABC23071,0,0,0.79
ABC23072,0,0,0.79
ABC23073,0,0.26,0
ABC23074,0,0,0.26
ABC23075,0,0,0.35
ABC23076,0,0.31,0
ABC23077,0,0,0.65
ABC23078,0,0.53,0
ABC23079,0,0.25,0
ABC23080,0,0,0.4
ABC23081,0,0,0.29
ABC23082,0,0.39,0
ABC23083,0,0.21,0
ABC23084,0,0.79,0
ABC23085,0,0.4,0
ABC23086,0,0,0.71
ABC23087,0,0,0.28
ABC23088,0,0.77,0
ABC23089,0,0.73,0
ABC23090,0,0.45,0
ABC23091,0,0.74,0
ABC23092,0,0.68,0
ABC23093,0,0,0.71
ABC23094,0,0,0.61
ABC23095,0,0,0.57
ABC23096,0,0,0.35
ABC23097,0,0,0.5
ABC23098,0,0.52,0
ABC23099,0,0.4,0
ABC23100,0,0,0.26
ABC23101,0,0.49,0
ABC23102,0,0,0.4
ABC23103,0,0.21,0
ABC23104,0,0.67,0
ABC23105,0,0.48,0
ABC23106,0,0.61,0
ABC23107,0,0,0.45
ABC23108,0,0,0.44
ABC23109,0,0.2,0
ABC23110,0,0.65,0
ABC23111,0,0,0.4
ABC23112,0,0,0.35
ABC23113,0,0,0.39
ABC23114,0,0,0.59
ABC23115,0,0.23,0
ABC23116,0,0.75,0
ABC23117,0,0.28,0
ABC23118,0,0.44,0
ABC23119,0,0.2,0
ABC23120,0,0.54,0
ABC23121,0,0.33,0
ABC23122,0,0.7,0
ABC23123,0,0.46,0
ABC23124,0,0,0.71
ABC23125,0,0.32,0
ABC23126,0,0,0.31
ABC23127,0,0,0.76
ABC23128,0,0,0.59
ABC23129,0,0,0.46
ABC23130,0,0,0.33
ABC23131,0,0.73,0
ABC23132,0,0,0.38
ABC23133,0,0,0.21
ABC23134,0,0.41,0
ABC23135,0,0.44,0
ABC23136,0,0.56,0
ABC23137,0,0,0.49
ABC23138,0,0.62,0
ABC23139,0,0,0.24
ABC23140,0,0,0.27
ABC23141,0,0,0.74
ABC23142,0,0.29,0
ABC23143,0,0.64,0
ABC23144,0,0,0.54
ABC23145,0,0.35,0
ABC23146,0,0,0.58
ABC23147,0,0.58,0
ABC23148,0,0.4,0
ABC23149,0,0,0.33
ABC23150,0,0.26,0
ABC23151,0,0,0.73
ABC23152,0,0,0.24
ABC23153,0,0,0.27
ABC23154,0,0.46,0
ABC23155,0,0,0.78
ABC23156,0,0,0.4
ABC23157,0,0,0.73
ABC23158,0,0,0.55
ABC23159,0,0.43,0
ABC23160,0,0.28,0
ABC23161,0,0,0.26
ABC23162,0,0.37,0
ABC23163,0,0,0.57
ABC23164,0,0,0.67
ABC23165,0,0,0.5
ABC23166,0,0,0.29
ABC23167,0,0.4,0
ABC23168,0,0.41,0
ABC23169,0,0,0.43
ABC23170,0,0,0.39
ABC23171,0,0,0.31
ABC23172,0,0.77,0
ABC23173,0,0,0.5
ABC23174,0,0,0.39
ABC23175,0,0.65,0
ABC23176,0,0,0.26
ABC23177,0,0,0.52
ABC23178,0,0.32,0
ABC23179,0,0.4,0
ABC23180,0,0.79,0
ABC23181,0,0.35,0
ABC23182,0,0.76,0
ABC23183,0,0,0.44
ABC23184,0,0.73,0
ABC23185,0,0,0.37
ABC23186,0,0.77,0
ABC23187,0,0,0.62
ABC23188,0,0.55,0
ABC23189,0,0.36,0
ABC23190,0,0,0.27
ABC23191,0,0.56,0
ABC23192,0,0,0.76
ABC23193,0,0.45,0
ABC23194,0,0.79,0
ABC23195,0,0,0.57
ABC23196,0,0,0.35
ABC23197,0,0,0.29
ABC23198,0,0.75,0
ABC23199,0,0.76,0
ABC23200,0,0.47,0
ABC23201,0,0.51,0
ABC23202,0,0.47,0
ABC23203,0,0,0.42
ABC23204,0,0.7,0
ABC23205,0,0.63,0
ABC23206,0,0,0.65
ABC23207,0,0.34,0
ABC23208,0,0.52,0
ABC23209,0,0.59,0
ABC23210,0,0.26,0
ABC23211,0,0,0.5
ABC23212,0,0,0.27
ABC23213,0,0,0.68
ABC23214,0,0,0.75
ABC23215,0,0,0.34
ABC23216,0,0,0.5
ABC23217,0,0,0.38
ABC23218,0,0.29,0
ABC23219,0,0,0.44
ABC23220,0,0,0.52
ABC23221,0,0,0.4
ABC23222,0,0,0.52
ABC23223,0,0.69,0
ABC23224,0,0.61,0
ABC23225,0,0,0.32
ABC23226,0,0.71,0
ABC23227,0,0,0.38
ABC23228,0,0,0.63
ABC23229,0,0.58,0
ABC23230,0,0.59,0
ABC23231,0,0.3,0
ABC23232,0,0,0.39
ABC23233,0,0.73,0
ABC23234,0,0,0.46
ABC23235,0,0.57,0
ABC23236,0,0,0.54
ABC23237,0,0.61,0
ABC23238,0,0.35,0
ABC23239,0,0,0.65
ABC23240,0,0,0.24
ABC23241,0,0.53,0
ABC23242,0,0,0.38
ABC23243,0,0,0.41
ABC23244,0,0,0.41
ABC23245,0,0.43,0
ABC23246,0,0.42,0
ABC23247,0,0,0.39
ABC23248,0,0.34,0
ABC23249,0,0,0.48
ABC23250,0,0.51,0
ABC23251,0,0.22,0
ABC23252,0,0,0.59
ABC23253,0,0,0.36
ABC23254,0,0.55,0
ABC23255,0,0,0.28
ABC23256,0,0.77,0
ABC23257,0,0.6,0
ABC23258,0,0.56,0
ABC23259,0,0.42,0
ABC23260,0,0.76,0
ABC23261,0,0.34,0
ABC23262,0,0.31,0
ABC23263,0,0.49,0
ABC23264,0,0,0.53
ABC23265,0,0,0.6
ABC23266,0,0,0.66
ABC23267,0,0,0.65
ABC23268,0,0,0.23
ABC23269,0,0.34,0
ABC23270,0,0.26,0
ABC23271,0,0.73,0
ABC23272,0,0,0.51
ABC23273,0,0,0.7
ABC23274,0,0,0.26
ABC23275,0,0.35,0
ABC23276,0,0,0.28
ABC23277,0,0.37,0
ABC23278,0,0.58,0
ABC23279,0,0.76,0
ABC23280,0,0.25,0
ABC23281,0,0.39,0
ABC23282,0,0.58,0
ABC23283,0,0,0.61
ABC23284,0,0,0.29
ABC23285,0,0.41,0
ABC23286,0,0.33,0
ABC23287,0,0,0.54
ABC23288,0,0,0.48
ABC23289,0,0.41,0
ABC23290,0,0,0.36
ABC23291,0,0.34,0
ABC23292,0,0,0.26
ABC23293,0,0.36,0
ABC23294,0,0.62,0
ABC23295,0,0.53,0
ABC23296,0,0.21,0
ABC23297,0,0,0.23
ABC23298,0,0,0.68
ABC23299,0,0.53,0
ABC23300,0,0,0.54
ABC23301,0,0.52,0
ABC23302,0,0.33,0
ABC23303,0,0,0.41
ABC23304,0,0,0.75
ABC23305,0,0,0.39
ABC23306,0,0.67,0
ABC23307,0,0.74,0
ABC23308,0,0,0.21
ABC23309,0,0,0.79
ABC23310,0,0,0.38
ABC23311,0,0.3,0
ABC23312,0,0,0.24
ABC23313,0,0,0.54
ABC23314,0,0.78,0
ABC23315,0,0,0.47
ABC23316,0,0,0.54
ABC23317,0,0,0.64
ABC23318,0,0,0.36
ABC23319,0,0.52,0
ABC23320,0,0.39,0
ABC23321,0,0,0.37
ABC23322,0,0.73,0
ABC23323,0,0.59,0
ABC23324,0,0,0.62
ABC23325,0,0.56,0
ABC23326,0,0.35,0
ABC23327,0,0.26,0
ABC23328,0,0,0.47
ABC23329,0,0.79,0
ABC23330,0,0.66,0
ABC23331,0,0,0.56
ABC23332,0,0,0.23
ABC23333,0,0,0.67
ABC23334,0,0,0.42
ABC23335,0,0.39,0
ABC23336,0,0,0.41
ABC23337,0,0.51,0
ABC23338,0,0,0.46
ABC23339,0,0.25,0
ABC23340,0,0,0.43
ABC23341,0,0,0.6
ABC23342,0,0,0.72
ABC23343,0,0.67,0
ABC23344,0,0,0.64
ABC23345,0,0.58,0
ABC23346,0,0,0.77
ABC23347,0,0,0.35
ABC23348,0,0.39,0
ABC23349,0,0.73,0
ABC23350,0,0,0.62
ABC23351,0,0.67,0
ABC23352,0,0.36,0
ABC23353,0,0,0.22
ABC23354,0,0,0.36
ABC23355,0,0,0.28
ABC23356,0,0,0.75
ABC23357,0,0,0.51
ABC23358,0,0.77,0
ABC23359,0,0.58,0
ABC23360,0,0.29,0
ABC23361,0,0,0.55
ABC23362,0,0.4,0
ABC23363,0,0.54,0
ABC23364,0,0,0.53
ABC23365,0,0.58,0
ABC23366,0,0.7,0
ABC23367,0,0.73,0
ABC23368,0,0.61,0
ABC23369,0,0,0.42
ABC23370,0,0.41,0
ABC23371,0,0.39,0
ABC23372,0,0,0.59
ABC23373,0,0,0.5
ABC23374,0,0,0.24
ABC23375,0,0,0.69
ABC23376,0,0.7,0
ABC23377,0,0.38,0
ABC23378,0,0,0.57
ABC23379,0,0,0.4
ABC23380,0,0,0.43
ABC23381,0,0.35,0
ABC23382,0,0,0.38
ABC23383,0,0,0.68
ABC23384,0,0.39,0
ABC23385,0,0,0.64
ABC23386,0,0.45,0
ABC23387,0,0.44,0
ABC23388,0,0,0.76
ABC23389,0,0,0.35
ABC23390,0,0.39,0
ABC23391,0,0.27,0
ABC23392,0,0,0.55
ABC23393,0,0,0.32
ABC23394,0,0,0.77
ABC23395,0,0.48,0
ABC23396,0,0,0.49
ABC23397,0,0,0.34
ABC23398,0,0.75,0
ABC23399,0,0.59,0
ABC23400,0,0,0.4
ABC23401,0,0,0.42
ABC23402,0,0.62,0
ABC23403,0,0,0.42
ABC23404,0,0.73,0
ABC23405,0,0.26,0
ABC23406,0,0,0.24
ABC23407,0,0.51,0
ABC23408,0,0.36,0
ABC23409,0,0.67,0
ABC23410,0,0,0.61
ABC23411,0,0.3,0
ABC23412,0,0.61,0
ABC23413,0,0,0.37
ABC23414,0,0,0.64
ABC23415,0,0,0.53
ABC23416,0,0,0.54
ABC23417,0,0,0.43
ABC23418,0,0.71,0
ABC23419,0,0.27,0
ABC23420,0,0,0.66
ABC23421,0,0,0.38
ABC23422,0,0,0.4
ABC23423,0,0,0.26
ABC23424,0,0,0.3
ABC23425,0,0,0.71
ABC23426,0,0,0.79
ABC23427,0,0.35,0
ABC23428,0,0,0.32
ABC23429,0,0,0.41
ABC23430,0,0,0.6
ABC23431,0,0,0.59
ABC23432,0,0,0.23
ABC23433,0,0.27,0
ABC23434,0,0,0.79
ABC23435,0,0.53,0
ABC23436,0,0,0.37
ABC23437,0,0.21,0
ABC23438,0,0.68,0
ABC23439,0,0.22,0
ABC23440,0,0,0.42
ABC23441,0,0.29,0
ABC23442,0,0.51,0
ABC23443,0,0.74,0
ABC23444,0,0,0.76
ABC23445,0,0,0.63
ABC23446,0,0,0.69
ABC23447,0,0.32,0
ABC23448,0,0.51,0
ABC23449,0,0.31,0
ABC23450,0,0.65,0
ABC23451,0,0,0.46
ABC23452,0,0.61,0
ABC23453,0,0.21,0
ABC23454,0,0.57,0
ABC23455,0,0.33,0
ABC23456,0,0.48,0
ABC23457,0,0.7,0
ABC23458,0,0.68,0
ABC23459,0,0,0.42
ABC23460,0,0.34,0
ABC23461,0,0.34,0
ABC23462,0,0.79,0
ABC23463,0,0.44,0
ABC23464,0,0.27,0
ABC23465,0,0.6,0
ABC23466,0,0,0.8
ABC23467,0,0.32,0
ABC23468,0,0.35,0
ABC23469,0,0.65,0
ABC23470,0,0,0.79
ABC23471,0,0,0.52
ABC23472,0,0,0.49
ABC23473,0,0.51,0
ABC23474,0,0,0.49
ABC23475,0,0,0.64
ABC23476,0,0,0.65
ABC23477,0,0.63,0
ABC23478,0,0,0.37
ABC23479,0,0,0.44
ABC23480,0,0.75,0
ABC23481,0,0.57,0
ABC23482,0,0.34,0
ABC23483,0,0,0.2
ABC23484,0,0,0.36
ABC23485,0,0,0.67
ABC23486,0,0.76,0
ABC23487,0,0,0.79
ABC23488,0,0,0.51
ABC23489,0,0,0.46
ABC23490,0,0,0.3
ABC23491,0,0.56,0
ABC23492,0,0,0.64
ABC23493,0,0,0.6
ABC23494,0,0.32,0
ABC23495,0,0,0.61
ABC23496,0,0.63,0
ABC23497,0,0.47,0
ABC23498,0,0,0.38
ABC23499,0,0,0.24
ABC23500,0,0.72,0
ABC23501,0,0.27,0
ABC23502,0,0.55,0
ABC23503,0,0,0.53
ABC23504,0,0.44,0
