Loan,Region,Rating,EAD,LGD
ABC15964,CH,B,42421.59,0.2
ABC15965,CH,CCC,203301.01,0.2
ABC15966,CH,BBB,36983.43,0.2
ABC15967,CH,BB,84727.06,0.2
ABC15968,CH,BBB,36962.85,0.2
ABC15969,CH,BBB,102482.65,0.2
ABC15970,CH,BBB,46154.78,0.2
ABC15971,CH,AA,9982.6,0.2
ABC15972,CH,A,39120.36,0.2
ABC15973,CH,A,114818.93,0.2
ABC15974,CH,BBB,38780.99,0.2
ABC15975,CH,A,15064.11,0.2
ABC15976,CH,BBB,29537.02,0.2
ABC15977,CH,BBB,46769.81,0.2
ABC15978,CH,BBB,107897.67,0.2
ABC15979,CH,BBB,348631.39,0.2
ABC15980,CH,BB,35739.04,0.2
ABC15981,CH,BBB,41922.67,0.2
ABC15982,CH,BBB,73932.3,0.2
ABC15983,CH,AA,25891.18,0.2
ABC15984,CH,BBB,63799.57,0.2
ABC15985,CH,BBB,121026.49,0.2
ABC15986,CH,A,179663.32,0.2
ABC15987,CH,BBB,22971.35,0.2
ABC15988,CH,BBB,144032.86,0.2
ABC15989,CH,BBB,7724.02,0.2
ABC15990,CH,BBB,71604.07,0.2
ABC15991,CH,BBB,2731.56,0.2
ABC15992,CH,A,9442.11,0.2
ABC15993,CH,BBB,123859.74,0.2
ABC15994,CH,BBB,83449.25,0.2
ABC15995,CH,BBB,36767.13,0.2
ABC15996,CH,BBB,33294.64,0.2
ABC15997,CH,B,28367.35,0.2
ABC15998,CH,BBB,84905.52,0.2
ABC15999,CH,A,35074.61,0.2
ABC16000,CH,BBB,143164.11,0.2
ABC16001,CH,BBB,101423.62,0.2
ABC16002,CH,BB,33917.29,0.2
ABC16003,CH,BBB,117452.14,0.2
ABC16004,CH,A,68161.88,0.2
ABC16005,CH,A,298875.03,0.2
ABC16006,CH,BB,11155.83,0.2
ABC16007,CH,BB,51452.79,0.2
ABC16008,CH,BBB,2998.13,0.2
ABC16009,CH,BBB,165154.39,0.2
ABC16010,CH,A,68869.96,0.2
ABC16011,CH,A,108265.71,0.2
ABC16012,CH,BBB,70366.51,0.2
ABC16013,CH,A,85464.14,0.2
ABC16014,CH,A,43983.7,0.2
ABC16015,CH,BBB,116962.76,0.2
ABC16016,CH,BBB,60168.31,0.2
ABC16017,CH,BB,169443.1,0.2
ABC16018,CH,BBB,8406.82,0.2
ABC16019,CH,BB,13563.84,0.2
ABC16020,CH,BBB,17970.14,0.2
ABC16021,CH,BB,37838.09,0.2
ABC16022,CH,BBB,33084.34,0.2
ABC16023,CH,BBB,115115.46,0.2
ABC16024,CH,BBB,74535.51,0.2
ABC16025,CH,BBB,18107.05,0.2
ABC16026,CH,BBB,75389.09,0.2
ABC16027,CH,BBB,62621.39,0.2
ABC16028,CH,CCC,181834.59,0.2
ABC16029,CH,BB,42132.14,0.2
ABC16030,CH,A,14541.33,0.2
ABC16031,CH,A,42704.27,0.2
ABC16032,CH,CCC,67968.24,0.2
ABC16033,CH,BBB,310956.7,0.2
ABC16034,CH,BBB,184549.85,0.2
ABC16035,CH,BB,243777.06,0.2
ABC16036,CH,BB,56227.49,0.2
ABC16037,CH,BBB,245621.58,0.2
ABC16038,CH,BBB,210968.92,0.2
ABC16039,CH,BB,51417.39,0.2
ABC16040,CH,BBB,1687.29,0.2
ABC16041,CH,BBB,4877.61,0.2
ABC16042,CH,BB,128484.41,0.2
ABC16043,CH,A,23756.92,0.2
ABC16044,CH,BBB,57783.93,0.2
ABC16045,CH,BBB,151100.73,0.2
ABC16046,CH,BBB,107172.34,0.2
ABC16047,CH,A,41973.33,0.2
ABC16048,CH,BB,385670.26,0.2
ABC16049,CH,BBB,50109.54,0.2
ABC16050,CH,BBB,871.63,0.2
ABC16051,CH,BB,12899.21,0.2
ABC16052,CH,A,93818.7,0.2
ABC16053,CH,BBB,114899.88,0.2
ABC16054,CH,BBB,30711.82,0.2
ABC16055,CH,BB,32804.19,0.2
ABC16056,CH,A,20935.53,0.2
ABC16057,CH,BB,118455.15,0.2
ABC16058,CH,AA,96277.3,0.2
ABC16059,CH,BBB,9958.74,0.2
ABC16060,CH,BBB,29625.78,0.2
ABC16061,CH,A,11588.34,0.2
ABC16062,CH,BB,66390.25,0.2
ABC16063,CH,BB,22759.17,0.2
ABC16064,CH,A,296558.27,0.2
ABC16065,CH,BB,108207.06,0.2
ABC16066,CH,BB,228701.29,0.2
ABC16067,CH,A,402122.24,0.2
ABC16068,CH,BB,12485.07,0.2
ABC16069,CH,BBB,20656.91,0.2
ABC16070,CH,BBB,7955.77,0.2
ABC16071,CH,A,78613.3,0.2
ABC16072,CH,BB,331962.16,0.2
ABC16073,CH,BBB,47412.75,0.2
ABC16074,CH,AA,236402.8,0.2
ABC16075,CH,BB,4689.4,0.2
ABC16076,CH,A,37468.86,0.2
ABC16077,CH,BBB,95911.9,0.2
ABC16078,CH,A,208293.95,0.2
ABC16079,CH,A,3010.25,0.2
ABC16080,CH,BBB,24604,0.2
ABC16081,CH,BBB,16805.67,0.2
ABC16082,CH,A,705.81,0.2
ABC16083,CH,BBB,138066.28,0.2
ABC16084,CH,B,70867.44,0.2
ABC16085,CH,BBB,168893.91,0.2
ABC16086,CH,BBB,23827.95,0.2
ABC16087,CH,A,29619.31,0.2
ABC16088,CH,CCC,188063.76,0.2
ABC16089,CH,A,169119.95,0.2
ABC16090,CH,A,24773.21,0.2
ABC16091,CH,BBB,1275.53,0.2
ABC16092,CH,BBB,41545.59,0.2
ABC16093,CH,BBB,105551.73,0.2
ABC16094,CH,BBB,143370.68,0.2
ABC16095,CH,A,83679.48,0.2
ABC16096,CH,BB,26315.22,0.2
ABC16097,CH,BBB,66690.58,0.2
ABC16098,CH,BB,67931.78,0.2
ABC16099,CH,BB,59863.53,0.2
ABC16100,CH,CCC,71495.78,0.2
ABC16101,CH,A,40787.28,0.2
ABC16102,CH,B,301660.29,0.2
ABC16103,CH,BBB,11942.1,0.2
ABC16104,CH,BBB,46642.03,0.2
ABC16105,CH,BB,123496.62,0.2
ABC16106,CH,A,182366.73,0.2
ABC16107,CH,A,121420.64,0.2
ABC16108,CH,BB,15152.59,0.2
ABC16109,CH,B,89396.03,0.2
ABC16110,CH,BBB,26056.93,0.2
ABC16111,CH,BBB,50857.09,0.2
ABC16112,CH,BBB,137924.17,0.2
ABC16113,CH,BB,32047.03,0.2
ABC16114,CH,BBB,26008.39,0.2
ABC16115,CH,BBB,95068.66,0.2
ABC16116,CH,AA,132748.51,0.2
ABC16117,CH,BBB,43461.47,0.2
ABC16118,CH,A,120405.16,0.2
ABC16119,CH,BBB,2193.79,0.2
ABC16120,CH,BB,84237.24,0.2
ABC16121,CH,BBB,36946.04,0.2
ABC16122,CH,BBB,39658.73,0.2
ABC16123,CH,A,130266.86,0.2
ABC16124,CH,BBB,23268.85,0.2
ABC16125,CH,BB,791.6,0.2
ABC16126,CH,BB,283587.42,0.2
ABC16127,CH,A,42537.81,0.2
ABC16128,CH,BBB,126204.1,0.2
ABC16129,CH,BBB,18174.99,0.2
ABC16130,CH,BB,64815.58,0.2
ABC16131,CH,CCC,119704.48,0.2
ABC16132,CH,BB,88660.48,0.2
ABC16133,CH,BBB,53688.18,0.2
ABC16134,CH,AA,60460.43,0.2
ABC16135,CH,BBB,2150.48,0.2
ABC16136,CH,BBB,89994.48,0.2
ABC16137,CH,BBB,32722.61,0.2
ABC16138,CH,BBB,245205.83,0.2
ABC16139,CH,BBB,13839.82,0.2
ABC16140,CH,A,101990.66,0.2
ABC16141,CH,A,68065.04,0.2
ABC16142,CH,B,161483.12,0.2
ABC16143,CH,BBB,1409.04,0.2
ABC16144,CH,BBB,21346.77,0.2
ABC16145,CH,BBB,6750.18,0.2
ABC16146,CH,BBB,61674.73,0.2
ABC16147,CH,A,77234.31,0.2
ABC16148,CH,B,153921.34,0.2
ABC16149,CH,A,254915.45,0.2
ABC16150,CH,BBB,453294.68,0.2
ABC16151,CH,BBB,133331.41,0.2
ABC16152,CH,BBB,84537.78,0.2
ABC16153,CH,BBB,32435.3,0.2
ABC16154,CH,BBB,127957.46,0.2
ABC16155,CH,BBB,4868.28,0.2
ABC16156,CH,BBB,54831.31,0.2
ABC16157,CH,A,39459.52,0.2
ABC16158,CH,A,119249.5,0.2
ABC16159,CH,A,46488.71,0.2
ABC16160,CH,BBB,68043.48,0.2
ABC16161,CH,BBB,39427.85,0.2
ABC16162,CH,BBB,67247.43,0.2
ABC16163,CH,BBB,24664.31,0.2
ABC16164,CH,BBB,92937.69,0.2
ABC16165,CH,B,66214.53,0.2
ABC16166,CH,B,257427.49,0.2
ABC16167,CH,A,23501.28,0.2
ABC16168,CH,AA,43999.92,0.2
ABC16169,CH,BBB,102207.06,0.2
ABC16170,CH,A,20947.86,0.2
ABC16171,CH,BBB,55247.02,0.2
ABC16172,CH,AA,14888.45,0.2
ABC16173,CH,B,148817.64,0.2
ABC16174,CH,AA,62438.46,0.2
ABC16175,CH,BB,214428.61,0.2
ABC16176,CH,BBB,265430.83,0.2
ABC16177,CH,A,43751.5,0.2
ABC16178,CH,A,99228.59,0.2
ABC16179,CH,BBB,60880.03,0.2
ABC16180,CH,AA,43050.88,0.2
ABC16181,CH,BB,3980.8,0.2
ABC16182,CH,A,183885.64,0.2
ABC16183,CH,BB,96132.65,0.2
ABC16184,CH,BBB,148126.67,0.2
ABC16185,CH,BB,359144.32,0.2
ABC16186,CH,A,3076.57,0.2
ABC16187,CH,A,57018.6,0.2
ABC16188,CH,BB,76975.85,0.2
ABC16189,CH,BBB,5874.75,0.2
ABC16190,CH,BBB,60885.77,0.2
ABC16191,CH,BB,194600.44,0.2
ABC16192,CH,BBB,11130.93,0.2
ABC16193,CH,BBB,103097.51,0.2
ABC16194,CH,B,5459.84,0.2
ABC16195,CH,BB,186492.47,0.2
ABC16196,CH,BBB,28019.39,0.2
ABC16197,CH,BBB,137643.73,0.2
ABC16198,CH,A,49415.49,0.2
ABC16199,CH,BBB,213615.96,0.2
ABC16200,CH,BBB,16399.96,0.2
ABC16201,CH,A,15266.81,0.2
ABC16202,CH,BB,112597.88,0.2
ABC16203,CH,BB,151254.32,0.2
ABC16204,CH,BBB,7979.86,0.2
ABC16205,CH,A,374917,0.2
ABC16206,CH,BB,137947.32,0.2
ABC16207,CH,B,26937.51,0.2
ABC16208,CH,BBB,164943.57,0.2
ABC16209,CH,BB,104598.14,0.2
ABC16210,CH,BB,380536.96,0.2
ABC16211,CH,BBB,273834.49,0.2
ABC16212,CH,BBB,12687.98,0.2
ABC16213,CH,AA,139564.04,0.2
ABC16214,CH,CCC,210937.44,0.2
ABC16215,CH,B,62474.29,0.2
ABC16216,CH,AA,62921.86,0.2
ABC16217,CH,B,86481.52,0.2
ABC16218,CH,BBB,50459.27,0.2
ABC16219,CH,A,30015.08,0.2
ABC16220,CH,A,58441.02,0.2
ABC16221,CH,B,36845.85,0.2
ABC16222,CH,BB,147101.12,0.2
ABC16223,CH,BB,11680.57,0.2
ABC16224,CH,BB,11810.61,0.2
ABC16225,CH,BBB,142708.19,0.2
ABC16226,CH,BBB,15603.07,0.2
ABC16227,CH,BBB,173060.24,0.2
ABC16228,CH,BB,129313.92,0.2
ABC16229,CH,A,120655.51,0.2
ABC16230,CH,CCC,36589.67,0.2
ABC16231,CH,A,18780.97,0.2
ABC16232,CH,A,111974.36,0.2
ABC16233,CH,CCC,71269.28,0.2
ABC16234,CH,BBB,5028.97,0.2
ABC16235,CH,BB,49130.2,0.2
ABC16236,CH,BBB,27898.95,0.2
ABC16237,CH,BBB,153132.28,0.2
ABC16238,CH,BBB,158221.97,0.2
ABC16239,CH,BBB,206776.71,0.2
ABC16240,CH,BB,44891.21,0.2
ABC16241,CH,BBB,75354.05,0.2
ABC16242,CH,A,325093.52,0.2
ABC16243,CH,BB,37646.89,0.2
ABC16244,CH,BBB,5911.53,0.2
ABC16245,CH,BB,121606.8,0.2
ABC16246,CH,BBB,62113.68,0.2
ABC16247,CH,A,5111.37,0.2
ABC16248,CH,A,77826.37,0.2
ABC16249,CH,BBB,236886.12,0.2
ABC16250,CH,BBB,275391.9,0.2
ABC16251,CH,BBB,42907.09,0.2
ABC16252,CH,BBB,116247.75,0.2
ABC16253,CH,BBB,181741.26,0.2
ABC16254,CH,BBB,81545.22,0.2
ABC16255,CH,BB,145463.14,0.2
ABC16256,CH,BBB,74315.99,0.2
ABC16257,CH,BBB,124854.58,0.2
ABC16258,CH,A,210586.34,0.2
ABC16259,CH,A,28438.02,0.2
ABC16260,CH,BBB,293689.89,0.2
ABC16261,CH,BBB,14292.32,0.2
ABC16262,CH,BBB,339449.26,0.2
ABC16263,CH,BBB,34661.25,0.2
ABC16264,CH,BB,102098.79,0.2
ABC16265,CH,BBB,76122.33,0.2
ABC16266,CH,BB,95341.27,0.2
ABC16267,CH,A,210876.92,0.2
ABC16268,CH,BBB,41775.02,0.2
ABC16269,CH,BB,31671.03,0.2
ABC16270,CH,BBB,126849.59,0.2
ABC16271,CH,BBB,22327,0.2
ABC16272,CH,BB,126421.76,0.2
ABC16273,CH,BBB,300266.9,0.2
ABC16274,CH,BBB,24136.74,0.2
ABC16275,CH,BB,73363.35,0.2
ABC16276,CH,BBB,95107.08,0.2
ABC16277,CH,A,125663.94,0.2
ABC16278,CH,BB,538143.32,0.2
ABC16279,CH,BBB,32430.53,0.2
ABC16280,CH,BB,59418.05,0.2
ABC16281,CH,BBB,193854.2,0.2
ABC16282,CH,BB,273550.77,0.2
ABC16283,CH,BBB,204309.06,0.2
ABC16284,CH,BBB,46560.44,0.2
ABC16285,CH,A,118263.57,0.2
ABC16286,CH,BBB,4701.71,0.2
ABC16287,CH,BBB,35881.16,0.2
ABC16288,CH,BBB,148148.43,0.2
ABC16289,CH,BBB,145616.18,0.2
ABC16290,CH,A,176939.92,0.2
ABC16291,CH,BB,95522.45,0.2
ABC16292,CH,A,9482.97,0.2
ABC16293,CH,BB,22077.13,0.2
ABC16294,CH,BBB,649.92,0.2
ABC16295,CH,BBB,118758.2,0.2
ABC16296,CH,BB,104553,0.2
ABC16297,CH,BBB,37480.44,0.2
ABC16298,CH,BB,238302.4,0.2
ABC16299,CH,A,1952.05,0.2
ABC16300,CH,BB,14984.45,0.2
ABC16301,CH,A,147302.03,0.2
ABC16302,CH,BBB,22342.75,0.2
ABC16303,CH,A,66998.94,0.2
ABC16304,CH,B,456995.35,0.2
ABC16305,CH,BBB,62024.45,0.2
ABC16306,CH,BBB,157787.35,0.2
ABC16307,CH,A,156096.97,0.2
ABC16308,CH,BBB,77672.48,0.2
ABC16309,CH,BBB,47780.95,0.2
ABC16310,CH,BBB,59417.62,0.2
ABC16311,CH,BB,76723.32,0.2
ABC16312,CH,A,204859.37,0.2
ABC16313,CH,BB,104156.44,0.2
ABC16314,CH,BB,106231.95,0.2
ABC16315,CH,A,140874.62,0.2
ABC16316,CH,BB,107118.7,0.2
ABC16317,CH,BBB,32734.26,0.2
ABC16318,CH,A,2553.84,0.2
ABC16319,CH,BBB,12910.41,0.2
ABC16320,CH,BB,4119.95,0.2
ABC16321,CH,BB,162394.92,0.2
ABC16322,CH,B,51476.77,0.2
ABC16323,CH,BBB,22276.01,0.2
ABC16324,CH,BBB,65648.98,0.2
ABC16325,CH,A,21776.92,0.2
ABC16326,CH,BBB,64446.37,0.2
ABC16327,CH,BB,66412.87,0.2
ABC16328,CH,BB,56094.87,0.2
ABC16329,CH,BBB,45316.01,0.2
ABC16330,CH,BBB,53816.41,0.2
ABC16331,CH,BB,82105.43,0.2
ABC16332,CH,BBB,379096.83,0.2
ABC16333,CH,BBB,169424.13,0.2
ABC16334,CH,BBB,70490.78,0.2
ABC16335,CH,BBB,272531.28,0.2
ABC16336,CH,BBB,122714.2,0.2
ABC16337,CH,BB,10334.06,0.2
ABC16338,CH,BBB,23219.95,0.2
ABC16339,CH,A,453.44,0.2
ABC16340,CH,BBB,49593.51,0.2
ABC16341,CH,BBB,54192.5,0.2
ABC16342,CH,BBB,151102.85,0.2
ABC16343,CH,BBB,112487.99,0.2
ABC16344,CH,BBB,162766.38,0.2
ABC16345,CH,B,242089.34,0.2
ABC16346,CH,BB,89588.54,0.2
ABC16347,CH,BBB,311461.44,0.2
ABC16348,CH,A,192602.59,0.2
ABC16349,CH,A,65753.16,0.2
ABC16350,CH,BB,287885.16,0.2
ABC16351,CH,BB,498638.07,0.2
ABC16352,CH,BBB,23290.53,0.2
ABC16353,CH,BBB,4287.53,0.2
ABC16354,CH,BBB,81826.32,0.2
ABC16355,CH,BBB,161122.04,0.2
ABC16356,CH,BBB,203570.63,0.2
ABC16357,CH,BBB,81259.86,0.2
ABC16358,CH,A,26791.79,0.2
ABC16359,CH,AA,323141.04,0.2
ABC16360,CH,BB,16615.49,0.2
ABC16361,CH,A,148897.07,0.2
ABC16362,CH,BBB,137205.74,0.2
ABC16363,CH,BBB,38478.4,0.2
ABC16364,CH,BB,132025.4,0.2
ABC16365,CH,BBB,58214.08,0.2
ABC16366,CH,A,6898.4,0.2
ABC16367,CH,BBB,177546.33,0.2
ABC16368,CH,BBB,17574.5,0.2
ABC16369,CH,BBB,57646.01,0.2
ABC16370,CH,BBB,57496.33,0.2
ABC16371,CH,BBB,108632.26,0.2
ABC16372,CH,BBB,110480.09,0.2
ABC16373,CH,BBB,59023.56,0.2
ABC16374,CH,BBB,12684.89,0.2
ABC16375,CH,BBB,31660.85,0.2
ABC16376,CH,BB,43681.28,0.2
ABC16377,CH,BB,105570.51,0.2
ABC16378,CH,BBB,483036.4,0.2
ABC16379,CH,A,129796.37,0.2
ABC16380,CH,AA,22054.27,0.2
ABC16381,CH,A,9336.41,0.2
ABC16382,CH,BBB,227503.32,0.2
ABC16383,CH,BBB,52721.9,0.2
ABC16384,CH,BBB,14784.26,0.2
ABC16385,CH,BBB,72418.88,0.2
ABC16386,CH,A,13059.63,0.2
ABC16387,CH,B,379390.78,0.2
ABC16388,CH,BBB,155800.45,0.2
ABC16389,CH,BB,130015.39,0.2
ABC16390,CH,BB,45661.78,0.2
ABC16391,CH,BB,132248.85,0.2
ABC16392,CH,BBB,38693.4,0.2
ABC16393,CH,BBB,76985.61,0.2
ABC16394,CH,BB,6712.06,0.2
ABC16395,CH,A,4963.98,0.2
ABC16396,CH,BBB,25572.36,0.2
ABC16397,CH,A,224996.07,0.2
ABC16398,CH,A,26816.45,0.2
ABC16399,CH,BBB,83539.77,0.2
ABC16400,CH,BBB,6330.18,0.2
ABC16401,CH,BBB,305632.05,0.2
ABC16402,CH,A,194753.18,0.2
ABC16403,CH,BBB,43949.64,0.2
ABC16404,CH,BB,97333.92,0.2
ABC16405,CH,B,37368.28,0.2
ABC16406,CH,B,31349.89,0.2
ABC16407,CH,BB,89334.82,0.2
ABC16408,CH,A,348435.33,0.2
ABC16409,CH,BBB,101430.25,0.2
ABC16410,CH,BBB,1126.89,0.2
ABC16411,CH,BB,49994.32,0.2
ABC16412,CH,BB,66007.91,0.2
ABC16413,CH,BB,2346.33,0.2
ABC16414,CH,A,190365.31,0.2
ABC16415,CH,BBB,12165.91,0.2
ABC16416,CH,BBB,151147.22,0.2
ABC16417,CH,BBB,289807.98,0.2
ABC16418,CH,BBB,69444.19,0.2
ABC16419,CH,CCC,2695.02,0.2
ABC16420,CH,BBB,146936.09,0.2
ABC16421,CH,BBB,66306.81,0.2
ABC16422,CH,BBB,78343.07,0.2
ABC16423,CH,A,30442.53,0.2
ABC16424,CH,A,47486.98,0.2
ABC16425,CH,BBB,36401.02,0.2
ABC16426,CH,BB,66568.22,0.2
ABC16427,CH,AA,244666.42,0.2
ABC16428,CH,B,124491.95,0.2
ABC16429,CH,BBB,79330.8,0.2
ABC16430,CH,A,45686.09,0.2
ABC16431,CH,A,114546.79,0.2
ABC16432,CH,A,72052.43,0.2
ABC16433,CH,BBB,44137.94,0.2
ABC16434,CH,BBB,133437.66,0.2
ABC16435,CH,B,69213.4,0.2
ABC16436,CH,BBB,62652.81,0.2
ABC16437,CH,BBB,48932.95,0.2
ABC16438,CH,BB,14052.51,0.2
ABC16439,CH,A,198679.12,0.2
ABC16440,CH,BB,83505.52,0.2
ABC16441,CH,A,41402.61,0.2
ABC16442,CH,A,49915.74,0.2
ABC16443,CH,A,16913.1,0.2
ABC16444,CH,A,121064.68,0.2
ABC16445,CH,BBB,262986.31,0.2
ABC16446,CH,BBB,237006.25,0.2
ABC16447,CH,BB,87467.44,0.2
ABC16448,CH,BBB,89558.42,0.2
ABC16449,CH,BBB,40962.03,0.2
ABC16450,CH,A,174423.47,0.2
ABC16451,CH,BB,40047.4,0.2
ABC16452,CH,BB,328504.44,0.2
ABC16453,CH,BBB,4618.19,0.2
ABC16454,CH,BBB,8585.94,0.2
ABC16455,CH,A,426121.17,0.2
ABC16456,CH,BBB,8161.82,0.2
ABC16457,CH,BBB,9247.16,0.2
ABC16458,CH,BBB,71536.92,0.2
ABC16459,CH,BB,144170.68,0.2
ABC16460,CH,AA,107697.59,0.2
ABC16461,CH,BB,43872.67,0.2
ABC16462,CH,B,41828.62,0.2
ABC16463,CH,A,415475.77,0.2
ABC16464,CH,A,179745.6,0.2
ABC16465,CH,BB,15565.17,0.2
ABC16466,CH,BBB,53706.47,0.2
ABC16467,CH,A,14752.2,0.2
ABC16468,CH,AA,126830.13,0.2
ABC16469,CH,BBB,81635.44,0.2
ABC16470,CH,BBB,117378.16,0.2
ABC16471,CH,A,62166.92,0.2
ABC16472,CH,A,34499.88,0.2
ABC16473,CH,BBB,126663.5,0.2
ABC16474,CH,BB,116876.85,0.2
ABC16475,CH,B,129746.16,0.2
ABC16476,CH,BBB,52223.53,0.2
ABC16477,CH,BB,312326.23,0.2
ABC16478,CH,A,82157,0.2
ABC16479,CH,BBB,34656.57,0.2
ABC16480,CH,BB,129268.97,0.2
ABC16481,CH,A,169322.55,0.2
ABC16482,CH,BBB,61062.23,0.2
ABC16483,CH,BBB,121352.5,0.2
ABC16484,CH,AA,1599.59,0.2
ABC16485,CH,A,17119.15,0.2
ABC16486,CH,BB,220406.46,0.2
ABC16487,CH,BB,147693.69,0.2
ABC16488,CH,A,13467.22,0.2
ABC16489,CH,A,462742.16,0.2
ABC16490,CH,BBB,13751.29,0.2
ABC16491,CH,A,154908.95,0.2
ABC16492,CH,BBB,5306.78,0.2
ABC16493,CH,BBB,87098.65,0.2
ABC16494,CH,BBB,107591.42,0.2
ABC16495,CH,A,93373.58,0.2
ABC16496,CH,BB,8694.8,0.2
ABC16497,CH,BB,20710.73,0.2
ABC16498,CH,BBB,200139.86,0.2
ABC16499,CH,A,75545.45,0.2
ABC16500,CH,BBB,12510.6,0.2
ABC16501,CH,BB,27056.7,0.2
ABC16502,CH,BBB,27072.45,0.2
ABC16503,CH,BB,173107.87,0.2
ABC16504,CH,BBB,323278.29,0.2
ABC16505,CH,A,8993.38,0.2
ABC16506,CH,A,476813.96,0.2
ABC16507,CH,BB,22279.2,0.2
ABC16508,CH,A,37554.12,0.2
ABC16509,CH,BBB,259595.52,0.2
ABC16510,CH,BBB,78150.56,0.2
ABC16511,CH,BBB,13526.57,0.2
ABC16512,CH,BBB,305463.36,0.2
ABC16513,CH,BB,5598.26,0.2
ABC16514,CH,A,94438,0.2
ABC16515,CH,BBB,120229.86,0.2
ABC16516,CH,BBB,17406.26,0.2
ABC16517,CH,BB,123924.59,0.2
ABC16518,CH,BBB,10214.71,0.2
ABC16519,CH,AA,28131.28,0.2
ABC16520,CH,BB,505036.67,0.2
ABC16521,CH,A,62319.59,0.2
ABC16522,CH,BBB,3165.38,0.2
ABC16523,CH,BBB,67639.32,0.2
ABC16524,CH,A,9282.08,0.2
ABC16525,CH,B,48855.24,0.2
ABC16526,CH,A,201412.48,0.2
ABC16527,CH,A,451118.63,0.2
ABC16528,CH,BBB,86233.67,0.2
ABC16529,CH,BBB,170854.32,0.2
ABC16530,CH,A,24723.03,0.2
ABC16531,CH,A,104298.37,0.2
ABC16532,CH,A,39207.13,0.2
ABC16533,CH,A,202901.91,0.2
ABC16534,CH,A,51751.84,0.2
ABC16535,CH,A,217025.8,0.2
ABC16536,CH,BB,111460.06,0.2
ABC16537,CH,A,19365.54,0.2
ABC16538,CH,A,24197.11,0.2
ABC16539,CH,BBB,2608.93,0.2
ABC16540,CH,BB,26265.83,0.2
ABC16541,CH,CCC,52784.74,0.2
ABC16542,CH,A,5787.19,0.2
ABC16543,CH,A,8267.39,0.2
ABC16544,CH,A,8278.66,0.2
ABC16545,CH,A,92577.09,0.2
ABC16546,CH,BBB,236965.91,0.2
ABC16547,CH,BB,48164.74,0.2
ABC16548,CH,A,180640.13,0.2
ABC16549,CH,BB,15263.4,0.2
ABC16550,CH,AA,113582.83,0.2
ABC16551,CH,BBB,353158.52,0.2
ABC16552,CH,BBB,34023.29,0.2
ABC16553,CH,A,29266.95,0.2
ABC16554,CH,BBB,108835.85,0.2
ABC16555,CH,A,18756.42,0.2
ABC16556,CH,BB,89559.87,0.2
ABC16557,CH,BBB,7403.57,0.2
ABC16558,CH,BBB,6354.85,0.2
ABC16559,CH,A,424946.4,0.2
ABC16560,CH,BBB,201718.38,0.2
ABC16561,CH,BBB,64232.84,0.2
ABC16562,CH,A,214733.34,0.2
ABC16563,CH,A,31204.02,0.2
ABC16564,CH,BBB,12206.05,0.2
ABC16565,CH,BBB,119476.06,0.2
ABC16566,CH,BBB,60082.41,0.2
ABC16567,CH,BBB,82437.68,0.2
ABC16568,CH,B,165422.27,0.2
ABC16569,CH,AA,101378,0.2
ABC16570,CH,BB,94899.68,0.2
ABC16571,CH,BBB,76874.21,0.2
ABC16572,CH,BBB,49807.42,0.2
ABC16573,CH,BBB,41588.51,0.2
ABC16574,CH,AA,286306.1,0.2
ABC16575,CH,BBB,274842.17,0.2
ABC16576,CH,A,82246.3,0.2
ABC16577,CH,BBB,91939.06,0.2
ABC16578,CH,A,69017.29,0.2
ABC16579,CH,BB,46128.52,0.2
ABC16580,CH,BBB,244301.33,0.2
ABC16581,CH,A,60610.99,0.2
ABC16582,CH,BBB,7933.25,0.2
ABC16583,CH,BBB,370905.13,0.2
ABC16584,CH,BB,248078.87,0.2
ABC16585,CH,BB,195142.07,0.2
ABC16586,CH,BBB,213167.71,0.2
ABC16587,CH,BBB,2749.77,0.2
ABC16588,CH,BBB,170070.09,0.2
ABC16589,CH,BBB,18514.74,0.2
ABC16590,CH,BB,42244.08,0.2
ABC16591,CH,BBB,335717.17,0.2
ABC16592,CH,BBB,338721.57,0.2
ABC16593,CH,BBB,137406.85,0.2
ABC16594,CH,BB,18255.5,0.2
ABC16595,CH,BB,162619.17,0.2
ABC16596,CH,BBB,153339.87,0.2
ABC16597,CH,A,163743.56,0.2
ABC16598,CH,A,8454.51,0.2
ABC16599,CH,BB,280993.87,0.2
ABC16600,CH,BBB,6126.86,0.2
ABC16601,CH,BBB,5591.02,0.2
ABC16602,CH,BBB,2098.37,0.2
ABC16603,CH,BB,45445.22,0.2
ABC16604,CH,A,45186.98,0.2
ABC16605,CH,A,146074.62,0.2
ABC16606,CH,BBB,260446.92,0.2
ABC16607,CH,BB,63570.03,0.2
ABC16608,CH,BBB,28155.26,0.2
ABC16609,CH,A,7031.67,0.2
ABC16610,CH,BB,122341.47,0.2
ABC16611,CH,A,149258.48,0.2
ABC16612,CH,BBB,67403.94,0.2
ABC16613,CH,A,10846.52,0.2
ABC16614,CH,B,94129.93,0.2
ABC16615,CH,BBB,96621.9,0.2
ABC16616,CH,BBB,8659.53,0.2
ABC16617,CH,BB,189828.2,0.2
ABC16618,CH,BB,988.83,0.2
ABC16619,CH,BB,364645.79,0.2
ABC16620,CH,A,72045.2,0.2
ABC16621,CH,BB,145805.84,0.2
ABC16622,CH,BB,51821.17,0.2
ABC16623,CH,BB,14385.41,0.2
